0040144c	FUN_0040144c	004013a4	GetStartupInfoA
004014b0	FUN_004014b0	00401470	LocalAlloc
00401508	FUN_00401508	004014b0	FUN_004014b0
00401550	FUN_00401550	00401508	FUN_00401508
00401550	FUN_00401550	00401538	FUN_00401538
004015c0	FUN_004015c0	00401508	FUN_00401508
004015c0	FUN_004015c0	00401538	FUN_00401538
00401654	FUN_00401654	00401508	FUN_00401508
00401654	FUN_00401654	00401480	VirtualAlloc
00401654	FUN_00401654	00401488	VirtualFree
004016b8	FUN_004016b8	00401508	FUN_00401508
004016b8	FUN_004016b8	00401480	VirtualAlloc
004016b8	FUN_004016b8	00401488	VirtualFree
00401730	FUN_00401730	00401488	VirtualFree
00401730	FUN_00401730	00401538	FUN_00401538
004017e8	FUN_004017e8	00401480	VirtualAlloc
0040187c	FUN_0040187c	00401488	VirtualFree
004018fc	FUN_004018fc	00401730	FUN_00401730
004018fc	FUN_004018fc	00401550	FUN_00401550
004018fc	FUN_004018fc	004017e8	FUN_004017e8
004018fc	FUN_004018fc	00401654	FUN_00401654
004018fc	FUN_004018fc	00401538	FUN_00401538
0040198c	FUN_0040198c	00401730	FUN_00401730
0040198c	FUN_0040198c	00401550	FUN_00401550
0040198c	FUN_0040198c	004016b8	FUN_004016b8
0040198c	FUN_0040198c	004017e8	FUN_004017e8
0040198c	FUN_0040198c	00401538	FUN_00401538
00401ab0	FUN_00401ab0	004015c0	FUN_004015c0
00401ab0	FUN_00401ab0	0040187c	FUN_0040187c
00401ab0	FUN_00401ab0	00401730	FUN_00401730
00401ab0	FUN_00401ab0	00401550	FUN_00401550
00401b3c	FUN_00401b3c	00401490	InitializeCriticalSection
00401b3c	FUN_00401b3c	004014a0	LeaveCriticalSection
00401b3c	FUN_00401b3c	00401498	EnterCriticalSection
00401b3c	FUN_00401b3c	00401500	FUN_00401500
00401b3c	FUN_00401b3c	00401470	LocalAlloc
00401c00	FUN_00401c00	004014a0	LeaveCriticalSection
00401c00	FUN_00401c00	00401498	EnterCriticalSection
00401c00	FUN_00401c00	004014a8	DeleteCriticalSection
00401c00	FUN_00401c00	00401488	VirtualFree
00401c00	FUN_00401c00	00401500	FUN_00401500
00401c00	FUN_00401c00	00401478	LocalFree
00401d74	FUN_00401d74	00401f48	FUN_00401f48
00401da4	FUN_00401da4	004023b8	FUN_004023b8
00401dc8	FUN_00401dc8	00401da4	FUN_00401da4
00401df0	FUN_00401df0	00401ce0	FUN_00401ce0
00401e60	FUN_00401e60	00401ce0	FUN_00401ce0
00401e98	FUN_00401e98	004015c0	FUN_004015c0
00401e98	FUN_00401e98	00401ab0	FUN_00401ab0
00401e98	FUN_00401e98	00401d74	FUN_00401d74
00401e98	FUN_00401e98	00401d44	FUN_00401d44
00401e98	FUN_00401e98	00401dc8	FUN_00401dc8
00401f48	FUN_00401f48	00401e98	FUN_00401e98
00401fd0	FUN_00401fd0	00401da4	FUN_00401da4
0040201c	FUN_0040201c	00401e60	FUN_00401e60
0040201c	FUN_0040201c	00401df0	FUN_00401df0
0040201c	FUN_0040201c	00401d74	FUN_00401d74
0040201c	FUN_0040201c	00401fd0	FUN_00401fd0
0040201c	FUN_0040201c	00401550	FUN_00401550
004020a8	FUN_004020a8	0040201c	FUN_0040201c
004020a8	FUN_004020a8	004018fc	FUN_004018fc
004020d4	FUN_004020d4	0040201c	FUN_0040201c
004020d4	FUN_004020d4	0040198c	FUN_0040198c
00402134	FUN_00402134	004020a8	FUN_004020a8
00402134	FUN_00402134	00402108	FUN_00402108
00402134	FUN_00402134	00401ce0	FUN_00401ce0
00402134	FUN_00402134	00401f48	FUN_00401f48
00402228	FUN_00402228	004042fc	FUN_004042fc
00402228	FUN_00402228	004014a0	LeaveCriticalSection
00402228	FUN_00402228	00401b3c	FUN_00401b3c
00402228	FUN_00402228	00401498	EnterCriticalSection
00402228	FUN_00402228	00402134	FUN_00402134
004023b8	FUN_004023b8	004042fc	FUN_004042fc
004023b8	FUN_004023b8	004014a0	LeaveCriticalSection
004023b8	FUN_004023b8	00401b3c	FUN_00401b3c
004023b8	FUN_004023b8	00401498	EnterCriticalSection
004023b8	FUN_004023b8	00401fd0	FUN_00401fd0
004023b8	FUN_004023b8	00401ce0	FUN_00401ce0
004023b8	FUN_004023b8	00401f48	FUN_00401f48
0040255c	FUN_0040255c	004020d4	FUN_004020d4
0040255c	FUN_0040255c	00401da4	FUN_00401da4
0040255c	FUN_0040255c	00401fd0	FUN_00401fd0
0040255c	FUN_0040255c	00401ce0	FUN_00401ce0
0040255c	FUN_0040255c	00401f48	FUN_00401f48
00402738	FUN_00402738	0040255c	FUN_0040255c
00402738	FUN_00402738	004014a0	LeaveCriticalSection
00402738	FUN_00402738	00401b3c	FUN_00401b3c
00402738	FUN_00402738	00401498	EnterCriticalSection
00402738	FUN_00402738	00402a04	FUN_00402a04
00402738	FUN_00402738	004023b8	FUN_004023b8
00402738	FUN_00402738	00402228	FUN_00402228
004027fc	FUN_004027fc	00402958	FUN_00402958
004027fc	FUN_004027fc	00402228	FUN_00402228
0040281c	FUN_0040281c	00402958	FUN_00402958
0040281c	FUN_0040281c	004023b8	FUN_004023b8
0040283c	FUN_0040283c	00402958	FUN_00402958
0040283c	FUN_0040283c	00402738	FUN_00402738
0040283c	FUN_0040283c	004023b8	FUN_004023b8
0040283c	FUN_0040283c	00402228	FUN_00402228
0040288c	FUN_0040288c	00406fb0	FUN_00406fb0
004028ac	FUN_004028ac	00406fb0	FUN_00406fb0
00402900	FUN_00402900	00404818	FUN_00404818
0040290c	FUN_0040290c	00406fb0	FUN_00406fb0
0040290c	FUN_0040290c	00402900	FUN_00402900
00402958	FUN_00402958	0040290c	FUN_0040290c
00402964	FUN_00402964	00402958	FUN_00402958
00402964	FUN_00402964	00406fb0	FUN_00406fb0
00402984	FUN_00402984	00406fb0	FUN_00406fb0
00402994	FUN_00402994	00402984	FUN_00402984
00402994	FUN_00402994	0040137c	GetLastError
004029e4	FUN_004029e4	00406fb0	FUN_00406fb0
00402a44	FUN_00402a44	00404f30	FUN_00404f30
00402a44	FUN_00402a44	00401334	CharNextA
00402b30	FUN_00402b30	004048d4	FUN_004048d4
00402b30	FUN_00402b30	0040138c	GetModuleFileNameA
00402b30	FUN_00402b30	00402a44	FUN_00402a44
00402b30	FUN_00402b30	004049c4	FUN_004049c4
00402b30	FUN_00402b30	00401374	GetCommandLineA
00402b90	FUN_00402b90	00401444	GetTickCount
00402b90	FUN_00402b90	0040143c	QueryPerformanceCounter
00402c68	FUN_00402c68	00404824	FUN_00404824
00402d00	FUN_00402d00	004012d4	CloseHandle
00402d10	FUN_00402d10	00402d00	FUN_00402d00
00402d10	FUN_00402d10	0040137c	GetLastError
00402edc	FUN_00402edc	00404da4	FUN_00404da4
00402edc	FUN_00402edc	00402a04	FUN_00402a04
00402edc	FUN_00402edc	004032a8	FUN_004032a8
00402edc	FUN_00402edc	00404ba4	FUN_00404ba4
00402f44	FUN_00402f44	00402984	FUN_00402984
00402f8c	FUN_00402f8c	00402f44	FUN_00402f44
00402fa0	FUN_00402fa0	00402984	FUN_00402984
00402fa0	FUN_00402fa0	0040137c	GetLastError
0040302c	FUN_0040302c	00402fa0	FUN_00402fa0
0040304c	FUN_0040304c	00402984	FUN_00402984
004030d4	FUN_004030d4	00402a04	FUN_00402a04
004030e0	FUN_004030e0	00402a04	FUN_00402a04
004031f0	FUN_004031f0	0040320c	FUN_0040320c
004031f0	FUN_004031f0	0040325c	FUN_0040325c
0040320c	FUN_0040320c	00402984	FUN_00402984
0040320c	FUN_0040320c	00402994	FUN_00402994
0040320c	FUN_0040320c	0040131c	SetFilePointer
0040325c	FUN_0040325c	00402984	FUN_00402984
0040325c	FUN_0040325c	004012ec	GetFileSize
0040325c	FUN_0040325c	00402994	FUN_00402994
0040330c	FUN_0040330c	00402984	FUN_00402984
0040330c	FUN_0040330c	004012dc	CreateFileA
0040330c	FUN_0040330c	0040137c	GetLastError
0040330c	FUN_0040330c	004012f4	GetStdHandle
004033ec	FUN_004033ec	0040330c	FUN_0040330c
00403408	FUN_00403408	00402984	FUN_00402984
00403408	FUN_00403408	0040131c	SetFilePointer
00403510	FUN_00403510	0040351c	FUN_0040351c
004038c4	FUN_004038c4	004038bc	GetKeyboardType
004038f4	FUN_004038f4	004013e4	RegOpenKeyExA
004038f4	FUN_004038f4	004013ec	RegQueryValueExA
004038f4	FUN_004038f4	004013dc	RegCloseKey
004039c4	thunk_FUN_00402958	00402958	FUN_00402958
00403a1c	FUN_00403a1c	004027fc	FUN_004027fc
00403a1c	FUN_00403a1c	00403a4c	FUN_00403a4c
00403a1c	FUN_00403a1c	00403a90	FUN_00403a90
00403a38	FUN_00403a38	00403ae8	FUN_00403ae8
00403a38	FUN_00403a38	0040281c	FUN_0040281c
00403a54	FUN_00403a54	00403e40	FUN_00403e40
00403a54	FUN_00403a54	00403de8	FUN_00403de8
00403a74	FUN_00403a74	00403e38	FUN_00403e38
00403a74	FUN_00403a74	00403e50	FUN_00403e50
00403ae8	FUN_00403ae8	004056f8	FUN_004056f8
00403b08	FUN_00403b08	00406898	FUN_00406898
00403b38	FUN_00403b38	00403b08	FUN_00403b08
00403b38	FUN_00403b38	00406898	FUN_00406898
00403b38	FUN_00403b38	00406880	FUN_00406880
00403b38	FUN_00403b38	00403bcc	FUN_00403bcc
00403c10	FUN_00403c10	00403cb0	thunk_FUN_00403cb4
00403c34	FUN_00403c34	00402958	FUN_00402958
00403c80	FUN_00403c80	00403c50	FUN_00403c50
00403c80	FUN_00403c80	00402c68	FUN_00402c68
00403c98	FUN_00403c98	00403c50	FUN_00403c50
00403c98	FUN_00403c98	00402c68	FUN_00402c68
00403eb8	FUN_00403eb8	00403ea0	FUN_00403ea0
00403ecc	FUN_00403ecc	00403ea0	FUN_00403ea0
00403f00	FUN_00403f00	00403ee0	FUN_00403ee0
00403f64	FUN_00403f64	00403ecc	FUN_00403ecc
00403f64	FUN_00403f64	00401324	UnhandledExceptionFilter
00403f64	FUN_00403f64	004039b8	FUN_004039b8
00403f64	FUN_00403f64	00403e7c	FUN_00403e7c
00403f64	FUN_00403f64	00406fb0	FUN_00406fb0
00404090	FUN_00404090	00401324	UnhandledExceptionFilter
00404090	FUN_00404090	004039b8	FUN_004039b8
00404090	FUN_00404090	00403e7c	FUN_00403e7c
00404090	FUN_00404090	00403180	FUN_00403180
00404090	FUN_00404090	00403eb8	FUN_00403eb8
00404090	FUN_00404090	00406fb0	FUN_00406fb0
00404218	FUN_00404218	00403f00	FUN_00403f00
00404250	FUN_00404250	00404824	FUN_00404824
0040455c	FUN_0040455c	004044fc	FUN_004044fc
0040455c	FUN_0040455c	00404454	FUN_00404454
0040459c	FUN_0040459c	00406d44	FUN_00406d44
004045c0	FUN_004045c0	00406d44	FUN_00406d44
0040460c	FUN_0040460c	0040502c	FUN_0040502c
004046b4	FUN_004046b4	00401354	MessageBoxA
004046b4	FUN_004046b4	004012f4	GetStdHandle
004046b4	FUN_004046b4	0040132c	WriteFile
00404740	FUN_00404740	00404474	FUN_00404474
00404740	FUN_00404740	00404684	FUN_00404684
00404740	FUN_00404740	004046b4	FUN_004046b4
00404740	FUN_00404740	00404628	FUN_00404628
00404740	FUN_00404740	0040449c	FUN_0040449c
00404740	FUN_00404740	00406810	FUN_00406810
00404740	FUN_00404740	0040136c	FreeLibrary
00404740	FUN_00404740	0040134c	ExitProcess
00404818	FUN_00404818	00404740	FUN_00404740
00404824	FUN_00404824	00404818	FUN_00404818
00404830	FUN_00404830	00402958	FUN_00402958
00404850	FUN_00404850	004039b8	FUN_004039b8
00404850	FUN_00404850	0040281c	FUN_0040281c
00404888	FUN_00404888	004027fc	FUN_004027fc
00404888	FUN_00404888	0040133c	CreateThread
004048cc	FUN_004048cc	00401344	ExitThread
004048d4	FUN_004048d4	0040281c	FUN_0040281c
004048f8	FUN_004048f8	0040281c	FUN_0040281c
00404928	FUN_00404928	00402a04	FUN_00402a04
00404928	FUN_00404928	0040281c	FUN_0040281c
00404928	FUN_00404928	00404998	FUN_00404998
0040496c	FUN_0040496c	0040281c	FUN_0040281c
00404998	FUN_00404998	004027fc	FUN_004027fc
004049c4	FUN_004049c4	004048d4	FUN_004048d4
004049c4	FUN_004049c4	00402a04	FUN_00402a04
004049c4	FUN_004049c4	00404998	FUN_00404998
004049f4	FUN_004049f4	004013f4	WideCharToMultiByte
00404a14	FUN_00404a14	004013d4	MultiByteToWideChar
00404a30	FUN_00404a30	004048d4	FUN_004048d4
00404a30	FUN_00404a30	00404f30	FUN_00404f30
00404a30	FUN_00404a30	004049f4	FUN_004049f4
00404a30	FUN_00404a30	004049c4	FUN_004049c4
00404abc	FUN_00404abc	004049c4	FUN_004049c4
00404acc	FUN_00404acc	00404a30	FUN_00404a30
00404adc	FUN_00404adc	004049c4	FUN_004049c4
00404b0c	FUN_00404b0c	00404a30	FUN_00404a30
00404b48	FUN_00404b48	004049c4	FUN_004049c4
00404b54	FUN_00404b54	004049c4	FUN_004049c4
00404b6c	FUN_00404b6c	00404a30	FUN_00404a30
00404b80	FUN_00404b80	00402a04	FUN_00402a04
00404bac	FUN_00404bac	00404f30	FUN_00404f30
00404bac	FUN_00404bac	00402a04	FUN_00402a04
00404bf0	FUN_00404bf0	00404bac	FUN_00404bac
00404bf0	FUN_00404bf0	00404928	FUN_00404928
00404c12	FUN_00404c12	00402a04	FUN_00402a04
00404c12	FUN_00404c12	00404928	FUN_00404928
00404c12	FUN_00404c12	00404998	FUN_00404998
00404c64	FUN_00404c64	00404f30	FUN_00404f30
00404c64	FUN_00404c64	00402a04	FUN_00402a04
00404c64	FUN_00404c64	00404928	FUN_00404928
00404c64	FUN_00404c64	00404998	FUN_00404998
00404db0	FUN_00404db0	00402a04	FUN_00402a04
00404db0	FUN_00404db0	0040281c	FUN_0040281c
00404db0	FUN_00404db0	00404998	FUN_00404998
00404e04	FUN_00404e04	004048d4	FUN_004048d4
00404e04	FUN_00404e04	004049c4	FUN_004049c4
00404e44	FUN_00404e44	00404f30	FUN_00404f30
00404e44	FUN_00404e44	00404df4	thunk_FUN_00404db0
00404e44	FUN_00404e44	00402a04	FUN_00402a04
00404e8c	FUN_00404e8c	00404f30	FUN_00404f30
00404e8c	FUN_00404e8c	00402a04	FUN_00402a04
00404f30	FUN_00404f30	004048d4	FUN_004048d4
00404f30	FUN_00404f30	00402a04	FUN_00402a04
00404f30	FUN_00404f30	00404998	FUN_00404998
00404f30	FUN_00404f30	0040283c	FUN_0040283c
00404f94	FUN_00404f94	004048d4	FUN_004048d4
00404f94	FUN_00404f94	004032a8	FUN_004032a8
00404f94	FUN_00404f94	00404998	FUN_00404998
00404fc8	FUN_00404fc8	00401404	SysAllocStringLen
00404fe0	FUN_00404fe0	00401414	SysFreeString
00404ff0	FUN_00404ff0	00401414	SysFreeString
00405008	FUN_00405008	00401414	SysFreeString
0040502c	FUN_0040502c	0040140c	SysReAllocStringLen
0040502c	FUN_0040502c	00402958	FUN_00402958
00405058	FUN_00405058	00404ff0	FUN_00404ff0
00405058	FUN_00405058	00404a14	FUN_00404a14
00405058	FUN_00405058	004050e4	FUN_004050e4
00405058	FUN_00405058	004055c4	FUN_004055c4
004050e4	FUN_004050e4	00401404	SysAllocStringLen
004050e4	FUN_004050e4	00401414	SysFreeString
00405108	FUN_00405108	00405058	FUN_00405058
00405118	FUN_00405118	004050e4	FUN_004050e4
00405128	FUN_00405128	00405058	FUN_00405058
00405158	FUN_00405158	004050e4	FUN_004050e4
00405194	FUN_00405194	00405058	FUN_00405058
004051a0	FUN_004051a0	00405058	FUN_00405058
004051b8	FUN_004051b8	004050e4	FUN_004050e4
004051d4	FUN_004051d4	00405058	FUN_00405058
004051e4	FUN_004051e4	00402a04	FUN_00402a04
004051e4	FUN_004051e4	00405260	FUN_00405260
004051e4	FUN_004051e4	004049f4	FUN_004049f4
0040526c	FUN_0040526c	00404fe0	FUN_00404fe0
0040526c	FUN_0040526c	00402a04	FUN_00402a04
0040526c	FUN_0040526c	00405260	FUN_00405260
0040526c	FUN_0040526c	00404fc8	FUN_00404fc8
004052cc	FUN_004052cc	00404fe0	FUN_00404fe0
004052cc	FUN_004052cc	00402a04	FUN_00402a04
004052cc	FUN_004052cc	00405260	FUN_00405260
004052cc	FUN_004052cc	00404fc8	FUN_00404fc8
00405330	FUN_00405330	00404fe0	FUN_00404fe0
00405330	FUN_00405330	00402a04	FUN_00402a04
00405330	FUN_00405330	00404fc8	FUN_00404fc8
004053fc	FUN_004053fc	00405260	FUN_00405260
004053fc	FUN_004053fc	004050e4	FUN_004050e4
00405448	FUN_00405448	00404fe0	FUN_00404fe0
00405448	FUN_00405448	00402a04	FUN_00402a04
00405448	FUN_00405448	00405260	FUN_00405260
00405448	FUN_00405448	00404fc8	FUN_00404fc8
004054d8	FUN_004054d8	00404fe0	FUN_00404fe0
004054d8	FUN_004054d8	00402a04	FUN_00402a04
004054d8	FUN_004054d8	00405260	FUN_00405260
004054d8	FUN_004054d8	00404fc8	FUN_00404fc8
004055c4	FUN_004055c4	00404fe0	FUN_00404fe0
004055c4	FUN_004055c4	00402a04	FUN_00402a04
004055c4	FUN_004055c4	00405260	FUN_00405260
004055c4	FUN_004055c4	00404fc8	FUN_00404fc8
00405608	FUN_00405608	00401404	SysAllocStringLen
00405628	FUN_00405628	00405658	FUN_00405658
00405658	FUN_00405658	00405628	FUN_00405628
00405658	FUN_00405658	00402958	FUN_00402958
00405658	FUN_00405658	00405658	FUN_00405658
004056ec	FUN_004056ec	00405658	FUN_00405658
004056f8	FUN_004056f8	00405744	FUN_00405744
0040572c	FUN_0040572c	00402958	FUN_00402958
00405744	FUN_00405744	004048d4	FUN_004048d4
00405744	FUN_00405744	00405008	FUN_00405008
00405744	FUN_00405744	004048f8	FUN_004048f8
00405744	FUN_00405744	00404ff0	FUN_00404ff0
00405744	FUN_00405744	00402958	FUN_00402958
00405744	FUN_00405744	004056f8	FUN_004056f8
00405744	FUN_00405744	004061c8	FUN_004061c8
00405744	FUN_00405744	00405744	FUN_00405744
00405744	FUN_00405744	00406880	FUN_00406880
00405744	FUN_00405744	0040572c	FUN_0040572c
00405830	FUN_00405830	00405744	FUN_00405744
0040583c	FUN_0040583c	00405884	FUN_00405884
0040586c	FUN_0040586c	00402958	FUN_00402958
00405884	FUN_00405884	0040586c	FUN_0040586c
00405884	FUN_00405884	004068f4	FUN_004068f4
00405884	FUN_00405884	0040622c	FUN_0040622c
00405884	FUN_00405884	00402958	FUN_00402958
00405884	FUN_00405884	0040583c	FUN_0040583c
00405884	FUN_00405884	00405884	FUN_00405884
00405884	FUN_00405884	00405608	FUN_00405608
00405884	FUN_00405884	00404d94	FUN_00404d94
00405944	FUN_00405944	00402958	FUN_00402958
0040595c	FUN_0040595c	00406204	FUN_00406204
0040595c	FUN_0040595c	00402a04	FUN_00402a04
0040595c	FUN_0040595c	00402958	FUN_00402958
0040595c	FUN_0040595c	0040595c	FUN_0040595c
0040595c	FUN_0040595c	00404928	FUN_00404928
0040595c	FUN_0040595c	00406898	FUN_00406898
0040595c	FUN_0040595c	0040502c	FUN_0040502c
0040595c	FUN_0040595c	00405a78	FUN_00405a78
0040595c	FUN_0040595c	00405944	FUN_00405944
00405a78	FUN_00405a78	00406204	FUN_00406204
00405a78	FUN_00405a78	00402958	FUN_00402958
00405a78	FUN_00405a78	0040595c	FUN_0040595c
00405a78	FUN_00405a78	00404928	FUN_00404928
00405a78	FUN_00405a78	00406898	FUN_00406898
00405a78	FUN_00405a78	0040502c	FUN_0040502c
00405a78	FUN_00405a78	00405a78	FUN_00405a78
00405a78	FUN_00405a78	00405944	FUN_00405944
00405b6c	FUN_00405b6c	004027fc	FUN_004027fc
00405b6c	FUN_00405b6c	004056ec	FUN_004056ec
00405b80	FUN_00405b80	00405830	FUN_00405830
00405b80	FUN_00405b80	0040281c	FUN_0040281c
00405b90	FUN_00405b90	00404a30	FUN_00404a30
00405b9c	FUN_00405b9c	00404da4	FUN_00404da4
00405b9c	FUN_00405b9c	00404a14	FUN_00404a14
00405b9c	FUN_00405b9c	00404ba4	FUN_00404ba4
00405bcc	FUN_00405bcc	00405b90	FUN_00405b90
00405bcc	FUN_00405bcc	00405260	FUN_00405260
00405bf0	FUN_00405bf0	00405058	FUN_00405058
00405bf0	FUN_00405bf0	00404ba4	FUN_00404ba4
00405cbc	FUN_00405cbc	00402bb8	FUN_00402bb8
00405cbc	FUN_00405cbc	00405c1c	FUN_00405c1c
00405ef4	FUN_00405ef4	00405eec	FUN_00405eec
00405efc	FUN_00405efc	00405a78	FUN_00405a78
00405f14	FUN_00405f14	004061c8	FUN_004061c8
00405f1c	FUN_00405f1c	004027fc	FUN_004027fc
00405f1c	FUN_00405f1c	00405efc	FUN_00405efc
00405f1c	FUN_00405f1c	00402958	FUN_00402958
00405f1c	FUN_00405f1c	00402a04	FUN_00402a04
00405f1c	FUN_00405f1c	00405f14	FUN_00405f14
00405f1c	FUN_00405f1c	004032a8	FUN_004032a8
00405f1c	FUN_00405f1c	00405f0c	thunk_FUN_00405744
00405f1c	FUN_00405f1c	00405f1c	FUN_00405f1c
00405f1c	FUN_00405f1c	0040283c	FUN_0040283c
004060a8	FUN_004060a8	00405f1c	FUN_00405f1c
004060b4	FUN_004060b4	004061c8	FUN_004061c8
004060b4	FUN_004060b4	004060d4	FUN_004060d4
004060d4	FUN_004060d4	004027fc	FUN_004027fc
004060d4	FUN_004060d4	00405efc	FUN_00405efc
004060d4	FUN_004060d4	00402a04	FUN_00402a04
004060d4	FUN_004060d4	00405f14	FUN_00405f14
004060d4	FUN_004060d4	004032a8	FUN_004032a8
004061c8	FUN_004061c8	0040281c	FUN_0040281c
004061c8	FUN_004061c8	00405744	FUN_00405744
00406204	FUN_00406204	004061c8	FUN_004061c8
00406238	FUN_00406238	004013fc	VirtualQuery
00406260	FUN_00406260	00406238	FUN_00406238
00406268	FUN_00406268	0040138c	GetModuleFileNameA
00406268	FUN_00406268	004064a4	FUN_004064a4
004062b0	FUN_004062b0	00406268	FUN_00406268
004062e0	FUN_004062e0	00401334	CharNextA
004062ec	FUN_004062ec	004013cc	lstrlenA
004062ec	FUN_004062ec	0040139c	GetProcAddress
004062ec	FUN_004062ec	00401394	GetModuleHandleA
004062ec	FUN_004062ec	004062d8	thunk_FUN_004062e0
004062ec	FUN_004062ec	004013c4	lstrcpynA
004062ec	FUN_004062ec	0040135c	FindClose
004062ec	FUN_004062ec	00401364	FindFirstFileA
004064a4	FUN_004064a4	0040138c	GetModuleFileNameA
004064a4	FUN_004064a4	004013cc	lstrlenA
004064a4	FUN_004064a4	004013e4	RegOpenKeyExA
004064a4	FUN_004064a4	004013b4	LoadLibraryExA
004064a4	FUN_004064a4	004062ec	FUN_004062ec
004064a4	FUN_004064a4	004013ac	GetThreadLocale
004064a4	FUN_004064a4	004013ec	RegQueryValueExA
004064a4	FUN_004064a4	004013dc	RegCloseKey
004064a4	FUN_004064a4	004013c4	lstrcpynA
004064a4	FUN_004064a4	00401384	GetLocaleInfoA
00406714	FUN_00406714	00406724	FUN_00406724
0040671c	FUN_0040671c	00406744	FUN_00406744
00406724	FUN_00406724	004027fc	FUN_004027fc
00406744	FUN_00406744	0040281c	FUN_0040281c
00406810	FUN_00406810	004067a4	FUN_004067a4
004068c4	FUN_004068c4	00402958	FUN_00402958
00406968	FUN_00406968	00401424	InterlockedDecrement
00406ba4	FUN_00406ba4	00405250	FUN_00405250
00406ba4	FUN_00406ba4	004048d4	FUN_004048d4
00406ba4	FUN_00406ba4	00404f30	FUN_00404f30
00406ba4	FUN_00406ba4	00405378	FUN_00405378
00406ba4	FUN_00406ba4	00404da4	FUN_00404da4
00406ba4	FUN_00406ba4	00405260	FUN_00405260
00406ba4	FUN_00406ba4	00406990	FUN_00406990
00406ba4	FUN_00406ba4	00404ba4	FUN_00404ba4
00406ba4	FUN_00406ba4	00404928	FUN_00404928
00406c50	FUN_00406c50	00405250	FUN_00405250
00406c50	FUN_00406c50	00404da4	FUN_00404da4
00406c50	FUN_00406c50	00404ff0	FUN_00404ff0
00406c50	FUN_00406c50	00405260	FUN_00405260
00406c50	FUN_00406c50	00404ba4	FUN_00404ba4
00406c50	FUN_00406c50	00406a6c	FUN_00406a6c
00406c50	FUN_00406c50	0040502c	FUN_0040502c
00406c50	FUN_00406c50	004055c4	FUN_004055c4
00406cf4	FUN_00406cf4	004051d4	FUN_004051d4
00406cf4	FUN_00406cf4	00404ff0	FUN_00404ff0
00406cf4	FUN_00406cf4	00406ba4	FUN_00406ba4
00406d44	FUN_00406d44	004013bc	LoadStringA
00406d44	FUN_00406d44	004049c4	FUN_004049c4
00406d44	FUN_00406d44	004062b0	FUN_004062b0
00406d44	FUN_00406d44	00404adc	FUN_00404adc
00406d9c	FUN_00406d9c	004048d4	FUN_004048d4
00406d9c	FUN_00406d9c	0040343c	FUN_0040343c
00406d9c	FUN_00406d9c	00404b54	FUN_00404b54
00406d9c	FUN_00406d9c	00401384	GetLocaleInfoA
00406f58	FUN_00406f58	00406f40	LocalAlloc
00406f6c	FUN_00406f6c	00404824	FUN_00404824
00406f6c	FUN_00406f6c	00406f58	FUN_00406f58
00406f6c	FUN_00406f6c	00406f64	FUN_00406f64
00406f6c	FUN_00406f6c	00406f50	TlsSetValue
00406fb0	FUN_00406fb0	00406f48	TlsGetValue
00406fb0	FUN_00406fb0	00406f6c	FUN_00406f6c
00406ff0	FUN_00406ff0	00406800	FUN_00406800
00406ffc	FUN_00406ffc	0040455c	FUN_0040455c
00406ffc	FUN_00406ffc	00406f38	GetModuleHandleA
00406ffc	FUN_00406ffc	00406ff0	FUN_00406ff0
0040802c	FUN_0040802c	004074c0	GetTickCount
00408034	FUN_00408034	00402a04	FUN_00402a04
0040803c	FUN_0040803c	004032a8	FUN_004032a8
00408048	FUN_00408048	00407508	GlobalLock
00408048	FUN_00408048	004074e8	GlobalAlloc
00408058	FUN_00408058	00407510	GlobalHandle
00408058	FUN_00408058	00407518	GlobalReAlloc
00408058	FUN_00408058	00407508	GlobalLock
00408058	FUN_00408058	00407528	GlobalUnlock
00408074	FUN_00408074	00407500	GlobalFree
00408074	FUN_00408074	00407510	GlobalHandle
00408074	FUN_00408074	00407528	GlobalUnlock
004080f8	FUN_004080f8	00408014	FUN_00408014
00408100	FUN_00408100	00408014	FUN_00408014
00408118	FUN_00408118	00402bd4	FUN_00402bd4
00408118	FUN_00408118	00408108	CreateWindowExA
00408118	FUN_00408118	00402bc4	FUN_00402bc4
00408170	FUN_00408170	00402bd4	FUN_00402bd4
00408170	FUN_00408170	00408110	CreateWindowExW
00408170	FUN_00408170	00402bc4	FUN_00402bc4
004081c8	FUN_004081c8	00402bd4	FUN_00402bd4
004081c8	FUN_004081c8	00408108	CreateWindowExA
004081c8	FUN_004081c8	00402bc4	FUN_00402bc4
00408220	FUN_00408220	00407e80	SendMessageA
00408220	FUN_00408220	00407b18	FindWindowA
00408220	FUN_00408220	00407e40	RegisterWindowMessageA
0040941c	FUN_0040941c	0040e42c	FUN_0040e42c
0040941c	FUN_0040941c	00404250	FUN_00404250
00409434	FUN_00409434	00404250	FUN_00404250
00409434	FUN_00409434	0040e468	FUN_0040e468
00409470	FUN_00409470	00405250	FUN_00405250
00409470	FUN_00409470	004051d4	FUN_004051d4
00409470	FUN_00409470	00409468	CLSIDFromString
00409470	FUN_00409470	00404ff0	FUN_00404ff0
00409470	FUN_00409470	00408088	FUN_00408088
00409470	FUN_00409470	00409434	FUN_00409434
004094ec	FUN_004094ec	00404b0c	FUN_00404b0c
004094ec	FUN_004094ec	00409460	CoTaskMemFree
004094ec	FUN_004094ec	0040941c	FUN_0040941c
004094ec	FUN_004094ec	00409458	StringFromCLSID
